date,city,country,temperature_c,humidity_pct,wind_speed_mps,pressure_hpa,precipitation_mm
2025-05-29,Sydney,Australia,23.4,61.0,4.8,1012.8,4.2
2025-05-29,Cairo,Egypt,33.2,38.8,0,1007.5,0
2025-05-29,São Paulo,Brazil,27.7,71.0,3.4,1012.9,0
2025-05-29,Toronto,Canada,24.8,67.2,6.4,1022.3,0
2025-05-30,New York,USA,25.2,61.0,2.9,1017.6,0
2025-05-30,London,UK,11.2,81.7,3.3,1005.3,0
2025-05-30,Tokyo,Japan,29.8,63.9,2.7,1009.3,0
2025-05-30,Singapore,Singapore,30.3,75.9,9.4,1007.8,0
2025-05-30,Sydney,Australia,17.5,66.0,8.6,1011.2,0
2025-05-30,Cairo,Egypt,31.1,31.2,4.6,1019.6,0
2025-05-30,São Paulo,Brazil,23.7,80.2,0.2,1017.9,0
2025-05-30,Toronto,Canada,25.6,54.3,4.3,1016.8,0
2025-05-31,New York,USA,25.7,71.3,4.4,1009.1,0
2025-05-31,London,UK,14.8,93.8,3.5,1016.0,0
2025-05-31,Tokyo,Japan,25.5,56.9,2.3,1018.3,0.5
2025-05-31,Singapore,Singapore,28.5,86.6,3.7,1008.2,0
2025-05-31,Sydney,Australia,24.5,67.1,4.4,1014.1,0
2025-05-31,Cairo,Egypt,33.3,36.0,0.0,1011.9,0
2025-05-31,São Paulo,Brazil,24.2,69.4,2.9,1009.7,0
2025-05-31,Toronto,Canada,27.7,69.5,2.1,1014.1,0
2025-06-01,New York,USA,29.1,59.0,4.3,1005.5,0
2025-06-01,London,UK,16.5,64.2,7.3,1012.7,3.0
2025-06-01,Tokyo,Japan,25.5,58.9,4.3,1007.7,0.3
2025-06-01,Singapore,Singapore,30.2,81.7,4.7,1016.4,0
2025-06-01,Sydney,Australia,22.0,47.7,5.8,1019.2,0
2025-06-01,Cairo,Egypt,37.5,32.5,0.9,1018.8,0
2025-06-01,São Paulo,Brazil,19.6,80.3,5.6,1009.6,0
2025-06-01,Toronto,Canada,29.0,56.3,12.8,1018.1,0
2025-06-02,New York,USA,29.9,50.9,3.0,1019.1,21.7
2025-06-02,London,UK,19.9,68.1,8.9,998.5,0
2025-06-02,Tokyo,Japan,26.4,77.9,5.1,1004.1,13.5
2025-06-02,Singapore,Singapore,33.1,82.9,3.9,1012.5,0.8
2025-06-02,Sydney,Australia,20.7,68.8,7.2,1011.3,0
2025-06-02,Cairo,Egypt,38.2,38.9,10.1,1018.1,0
2025-06-02,São Paulo,Brazil,27.1,66.1,2.9,1013.2,0
2025-06-02,Toronto,Canada,26.6,63.6,2.8,1018.8,0
2025-06-03,New York,USA,32.1,60.6,7.0,1017.3,11.7
2025-06-03,London,UK,21.5,60.3,8.6,1007.8,0
2025-06-03,Tokyo,Japan,31.4,73.5,5.3,1003.0,0
2025-06-03,Singapore,Singapore,30.1,80.2,3.7,1004.8,6.1
2025-06-03,Sydney,Australia,25.5,52.1,8.0,1020.2,0
2025-06-03,Cairo,Egypt,29.6,36.2,1.3,1005.7,0
2025-06-03,São Paulo,Brazil,24.6,67.5,0.4,1017.3,0
2025-06-03,Toronto,Canada,26.9,52.7,3.1,1009.9,0
2025-06-04,New York,USA,24.5,52.6,2.8,1010.7,0
2025-06-04,London,UK,21.1,95.5,8.6,1012.9,14.0
2025-06-04,Tokyo,Japan,22.7,67.5,2.9,1010.0,0
2025-06-04,Singapore,Singapore,25.4,86.8,1.1,1007.3,14.3
2025-06-04,Sydney,Australia,23.6,66.8,2.6,1006.2,0
2025-06-04,Cairo,Egypt,32.0,28.2,8.6,1021.3,0
2025-06-04,São Paulo,Brazil,24.8,73.9,1.0,1004.6,0
2025-06-04,Toronto,Canada,26.7,60.8,1.6,1017.1,0
2025-06-05,New York,USA,28.2,55.2,0.6,1011.3,0
2025-06-05,London,UK,19.3,79.5,2.3,1012.2,0
2025-06-05,Tokyo,Japan,30.9,59.1,4.3,1018.4,0
2025-06-05,Singapore,Singapore,29.9,82.0,2.9,1004.8,0
2025-06-05,Sydney,Australia,22.6,65.2,10.4,1006.8,4.5
2025-06-05,Cairo,Egypt,35.8,30.0,1.6,1018.4,0
2025-06-05,São Paulo,Brazil,23.9,83.8,2.9,1014.0,9.1
2025-06-05,Toronto,Canada,32.8,56.8,7.9,1024.1,0
2025-06-06,New York,USA,25.2,48.2,1.7,1016.1,0
2025-06-06,London,UK,17.8,86.7,7.9,1011.4,3.7
2025-06-06,Tokyo,Japan,30.1,68.4,4.8,1009.0,0
2025-06-06,Singapore,Singapore,31.4,77.2,4.7,1011.6,0
2025-06-06,Sydney,Australia,30.9,61.1,3.1,1017.3,0
2025-06-06,Cairo,Egypt,34.0,32.4,7.7,1009.5,0
2025-06-06,São Paulo,Brazil,23.3,69.0,1.9,1013.2,8.3
2025-06-06,Toronto,Canada,26.4,59.4,5.8,1012.5,0
2025-06-07,New York,USA,28.8,61.9,4.7,1024.9,0
2025-06-07,London,UK,18.8,73.4,5.0,1006.8,10.3
2025-06-07,Tokyo,Japan,31.2,73.8,1.9,1006.3,0
2025-06-07,Singapore,Singapore,26.8,88.9,2.9,1008.9,0
2025-06-07,Sydney,Australia,26.7,56.3,7.2,1012.0,0
2025-06-07,Cairo,Egypt,29.2,47.4,0.4,1019.9,0
2025-06-07,São Paulo,Brazil,27.4,58.5,1.0,1012.8,0
2025-06-07,Toronto,Canada,27.8,56.1,4.6,1026.5,8.5
2025-06-08,New York,USA,30.3,56.2,8.1,1020.0,0
2025-06-08,London,UK,24.9,65.2,9.1,1017.6,12.8
2025-06-08,Tokyo,Japan,27.4,57.2,0.2,1000.3,0
2025-06-08,Singapore,Singapore,30.0,72.8,5.0,1000.3,0
2025-06-08,Sydney,Australia,23.8,57.0,1.2,1019.7,2.1
2025-06-08,Cairo,Egypt,34.5,43.5,3.8,1013.4,0
2025-06-08,São Paulo,Brazil,27.9,69.0,0,1017.0,0
2025-06-08,Toronto,Canada,22.4,58.8,10.9,1021.7,0
2025-06-09,New York,USA,31.0,53.2,10.9,1009.9,14.0
2025-06-09,London,UK,24.6,69.2,5.9,1010.6,0
2025-06-09,Tokyo,Japan,33.1,70.5,1.9,1018.6,0
2025-06-09,Singapore,Singapore,35.9,75.3,4.4,1006.2,3.8
2025-06-09,Sydney,Australia,28.8,64.0,2.6,1019.9,0
2025-06-09,Cairo,Egypt,38.4,34.7,4.8,998.2,0
2025-06-09,São Paulo,Brazil,25.2,56.8,4.8,1009.2,0
2025-06-09,Toronto,Canada,24.7,59.0,3.8,1015.6,0
2025-06-10,New York,USA,27.4,51.9,1.0,1016.7,0
2025-06-10,London,UK,18.2,82.1,6.2,1011.7,0
2025-06-10,Tokyo,Japan,25.6,68.2,2.7,1007.9,0
2025-06-10,Singapore,Singapore,25.3,86.8,7.4,1006.3,11.7
2025-06-10,Sydney,Australia,28.4,63.7,6.9,1025.9,0
2025-06-10,Cairo,Egypt,31.9,36.1,8.3,1017.1,0
2025-06-10,São Paulo,Brazil,28.3,63.9,7.9,1014.6,0
2025-06-10,Toronto,Canada,27.9,45.1,9.3,1020.3,0
2025-06-11,New York,USA,28.3,37.6,5.8,1011.2,0
2025-06-11,London,UK,16.8,73.6,8.2,1020.9,0
2025-06-11,Tokyo,Japan,27.6,77.1,0,1002.5,0
2025-06-11,Singapore,Singapore,31.6,74.3,0,1010.9,0
2025-06-11,Sydney,Australia,36.3,53.8,6.9,1006.6,0
2025-06-11,Cairo,Egypt,30.5,49.8,3.7,1008.3,0
2025-06-11,São Paulo,Brazil,22.2,69.3,2.0,1011.5,0
2025-06-11,Toronto,Canada,25.7,56.5,6.3,1012.9,0
2025-06-12,New York,USA,31.7,44.2,4.0,1019.7,0
2025-06-12,London,UK,15.1,81.4,9.4,1025.5,0
2025-06-12,Tokyo,Japan,26.3,63.2,3.3,1006.9,0
2025-06-12,Singapore,Singapore,30.5,76.0,5.7,1009.9,2.6
2025-06-12,Sydney,Australia,23.9,52.6,9.2,1015.3,0
2025-06-12,Cairo,Egypt,37.8,62.6,2.4,1002.6,0
2025-06-12,São Paulo,Brazil,24.4,75.3,3.5,1016.4,0
2025-06-12,Toronto,Canada,34.4,61.5,9.9,1013.0,0
2025-06-13,New York,USA,27.8,56.9,5.4,1023.2,0
2025-06-13,London,UK,19.2,73.0,3.8,1012.9,0
2025-06-13,Tokyo,Japan,29.5,60.0,3.1,1013.0,10.4
2025-06-13,Singapore,Singapore,29.2,89.5,2.5,1011.6,15.3
2025-06-13,Sydney,Australia,23.6,63.2,1.1,1019.6,6.3
2025-06-13,Cairo,Egypt,36.2,38.4,5.9,1021.1,1.2
2025-06-13,São Paulo,Brazil,22.3,58.1,3.2,1019.0,2.1
2025-06-13,Toronto,Canada,25.8,39.0,3.9,1011.4,0
2025-06-14,New York,USA,31.6,54.4,5.5,1015.0,0
2025-06-14,London,UK,21.6,72.3,5.0,1013.5,0
2025-06-14,Tokyo,Japan,33.7,42.1,0,1005.8,0
2025-06-14,Singapore,Singapore,27.2,88.0,2.6,1006.9,0
2025-06-14,Sydney,Australia,21.5,69.4,3.0,1011.3,0
2025-06-14,Cairo,Egypt,39.2,43.1,6.1,1006.9,0
2025-06-14,São Paulo,Brazil,24.1,63.5,2.7,1004.3,8.1
2025-06-14,Toronto,Canada,31.3,55.7,5.6,1012.1,0
2025-06-15,New York,USA,31.0,69.0,4.5,1018.2,0
2025-06-15,London,UK,18.1,68.3,4.6,1005.0,0
2025-06-15,Tokyo,Japan,29.8,42.9,0.3,1006.4,0
2025-06-15,Singapore,Singapore,28.2,88.2,6.6,1010.6,0
2025-06-15,Sydney,Australia,21.2,47.7,2.1,1018.0,0
2025-06-15,Cairo,Egypt,39.8,33.5,2.9,1019.2,0
2025-06-15,São Paulo,Brazil,27.2,73.6,3.5,1006.7,6.3
2025-06-15,Toronto,Canada,25.3,66.8,3.1,1015.5,0
2025-06-16,New York,USA,31.9,56.2,2.0,1015.9,0
2025-06-16,London,UK,18.0,61.6,5.7,1007.1,0
2025-06-16,Tokyo,Japan,34.2,68.7,2.3,1011.1,0
2025-06-16,Singapore,Singapore,28.1,91.4,3.5,1011.9,0
2025-06-16,Sydney,Australia,21.1,68.0,4.5,1017.6,0
2025-06-16,Cairo,Egypt,34.3,24.3,2.6,1009.8,0
2025-06-16,São Paulo,Brazil,26.0,68.2,2.4,1009.1,0
2025-06-16,Toronto,Canada,27.2,52.2,2.7,1017.3,0
2025-06-17,New York,USA,28.4,50.3,3.7,1007.2,0
2025-06-17,London,UK,18.1,81.0,4.8,1003.6,2.9
2025-06-17,Tokyo,Japan,27.3,66.3,0.4,1015.3,3.5
2025-06-17,Singapore,Singapore,30.5,92.8,4.6,1004.5,6.8
2025-06-17,Sydney,Australia,25.5,53.7,6.9,1030.5,0
2025-06-17,Cairo,Egypt,40.6,42.8,6.7,1008.3,0
2025-06-17,São Paulo,Brazil,23.7,68.7,0,1006.9,0
2025-06-17,Toronto,Canada,31.8,53.2,8.3,1008.9,0
2025-06-18,New York,USA,28.2,52.4,2.6,1015.0,0
2025-06-18,London,UK,17.5,83.9,6.3,1005.0,0
2025-06-18,Tokyo,Japan,31.8,53.3,3.7,1017.5,0
2025-06-18,Singapore,Singapore,33.6,79.3,0,1020.2,0
2025-06-18,Sydney,Australia,21.8,51.9,6.3,1017.3,11.2
2025-06-18,Cairo,Egypt,35.2,47.0,1.7,1006.8,0
2025-06-18,São Paulo,Brazil,22.8,80.9,3.0,1012.8,1.6
2025-06-18,Toronto,Canada,27.4,54.7,7.6,1012.2,0
2025-06-19,New York,USA,29.0,48.2,6.5,1014.5,5.9
2025-06-19,London,UK,22.9,66.7,6.9,1012.6,8.4
2025-06-19,Tokyo,Japan,30.8,62.0,3.3,1008.1,0
2025-06-19,Singapore,Singapore,24.9,79.0,4.2,1019.8,7.6
2025-06-19,Sydney,Australia,27.9,51.7,1.8,1007.2,0
2025-06-19,Cairo,Egypt,36.6,41.1,0.6,1010.6,0
2025-06-19,São Paulo,Brazil,29.8,74.2,2.9,1017.2,0
2025-06-19,Toronto,Canada,30.2,49.6,3.4,1028.2,0
2025-06-20,New York,USA,29.5,51.8,3.2,1018.8,0
2025-06-20,London,UK,21.4,70.7,2.6,1008.7,0
2025-06-20,Tokyo,Japan,35.0,51.1,0.1,1006.2,0
2025-06-20,Singapore,Singapore,26.4,74.4,2.1,995.2,0
2025-06-20,Sydney,Australia,29.3,63.2,7.3,1019.1,0
2025-06-20,Cairo,Egypt,38.3,29.2,3.4,1008.4,0
2025-06-20,São Paulo,Brazil,30.9,71.6,6.1,1001.9,5.4
2025-06-20,Toronto,Canada,29.7,58.4,3.3,1014.4,0
2025-06-21,New York,USA,27.4,66.1,5.3,1008.2,1.1
2025-06-21,London,UK,17.2,59.6,9.1,1003.7,1.5
2025-06-21,Tokyo,Japan,25.1,67.1,6.6,1014.3,0
2025-06-21,Singapore,Singapore,28.1,84.3,0.3,1016.5,8.9
2025-06-21,Sydney,Australia,24.9,42.7,6.9,1014.5,0
2025-06-21,Cairo,Egypt,38.5,31.5,5.1,1008.8,0
2025-06-21,São Paulo,Brazil,24.9,78.9,2.1,1019.0,0
2025-06-21,Toronto,Canada,27.6,58.4,5.0,1007.6,0
2025-06-22,New York,USA,27.1,68.4,8.9,1019.9,0
2025-06-22,London,UK,20.4,62.6,10.6,1007.2,0
2025-06-22,Tokyo,Japan,29.6,59.0,0,1009.2,0
2025-06-22,Singapore,Singapore,32.6,77.4,2.5,993.6,10.5
2025-06-22,Sydney,Australia,24.7,53.0,2.4,1025.7,0
2025-06-22,Cairo,Egypt,30.5,38.3,1.8,1011.1,0
2025-06-22,São Paulo,Brazil,22.7,72.5,0,1014.7,0
2025-06-22,Toronto,Canada,27.1,53.6,2.3,1018.3,4.0
2025-06-23,New York,USA,27.8,67.1,4.4,1012.8,0
2025-06-23,London,UK,23.6,71.3,4.1,1006.2,11.1
2025-06-23,Tokyo,Japan,27.9,59.0,2.3,997.3,0
2025-06-23,Singapore,Singapore,30.7,90.6,1.7,1008.5,0
2025-06-23,Sydney,Australia,29.1,51.1,5.9,1002.0,0
2025-06-23,Cairo,Egypt,37.0,34.6,4.8,1014.4,0
2025-06-23,São Paulo,Brazil,27.6,63.2,6.1,1017.3,0
2025-06-23,Toronto,Canada,31.8,54.4,3.9,1006.1,0
2025-06-24,New York,USA,30.9,63.8,6.5,1012.3,0
2025-06-24,London,UK,16.9,95.1,7.2,1009.3,1.9
2025-06-24,Tokyo,Japan,31.2,74.7,5.5,1011.0,7.7
2025-06-24,Singapore,Singapore,31.9,76.6,3.8,1003.2,0
2025-06-24,Sydney,Australia,27.1,44.1,8.0,1026.7,0
2025-06-24,Cairo,Egypt,35.4,35.0,3.7,1001.3,0
2025-06-24,São Paulo,Brazil,26.5,74.9,4.4,1020.7,5.1
2025-06-24,Toronto,Canada,27.1,59.9,0.7,1021.2,0.1
2025-06-25,New York,USA,28.6,62.5,3.1,1011.3,0
2025-06-25,London,UK,24.1,76.7,5.9,1015.2,0
2025-06-25,Tokyo,Japan,37.2,56.8,4.5,1023.9,0
2025-06-25,Singapore,Singapore,31.8,81.1,2.8,1003.9,0
2025-06-25,Sydney,Australia,27.1,63.5,8.4,1007.6,0
2025-06-25,Cairo,Egypt,34.6,51.8,7.4,1008.4,0
2025-06-25,São Paulo,Brazil,21.1,82.0,5.8,1020.8,0
2025-06-25,Toronto,Canada,30.5,49.5,6.3,1006.4,0
2025-06-26,New York,USA,34.9,46.7,1.9,1018.7,0
2025-06-26,London,UK,14.8,69.1,6.7,1013.2,0
2025-06-26,Tokyo,Japan,30.9,70.6,4.2,1011.9,0
2025-06-26,Singapore,Singapore,28.1,99,3.8,1010.5,0
2025-06-26,Sydney,Australia,23.9,47.7,4.7,1029.9,16.9
2025-06-26,Cairo,Egypt,34.9,37.9,5.1,1017.9,0
2025-06-26,São Paulo,Brazil,29.0,70.5,0,1007.1,12.5
2025-06-26,Toronto,Canada,34.2,52.9,6.2,1014.9,0
2025-06-27,New York,USA,33.3,51.7,4.9,1014.0,0
2025-06-27,London,UK,16.2,74.7,6.6,1006.3,12.3
2025-06-27,Tokyo,Japan,27.1,73.0,9.0,1009.9,0
2025-06-27,Singapore,Singapore,29.9,79.3,2.8,1000.3,21.3
2025-06-27,Sydney,Australia,21.6,73.9,3.6,1016.2,0
2025-06-27,Cairo,Egypt,35.8,41.4,2.2,1014.0,0
2025-06-27,São Paulo,Brazil,23.7,71.9,4.0,1001.8,4.9
2025-06-27,Toronto,Canada,24.9,67.5,6.3,1019.2,0
2025-06-28,New York,USA,35.5,70.8,3.2,1016.9,2.9
2025-06-28,London,UK,19.1,64.0,6.5,1011.7,0
2025-06-28,Tokyo,Japan,31.5,55.3,0,1009.1,0
2025-06-28,Singapore,Singapore,32.1,68.0,1.4,994.2,1.6
2025-06-28,Sydney,Australia,23.9,61.8,5.2,1018.0,0
2025-06-28,Cairo,Egypt,35.7,45.5,5.3,1001.9,0
2025-06-28,São Paulo,Brazil,26.8,79.2,2.4,1021.3,0
2025-06-28,Toronto,Canada,36.2,50.9,4.4,1010.1,5.0
2025-06-29,New York,USA,30.2,51.9,2.2,1003.4,0
2025-06-29,London,UK,18.3,59.6,9.2,1020.2,15.1
2025-06-29,Tokyo,Japan,32.1,73.0,2.9,1010.6,0
2025-06-29,Singapore,Singapore,30.5,92.7,3.8,1009.3,10.7
2025-06-29,Sydney,Australia,26.5,68.3,4.1,1018.0,2.9
2025-06-29,Cairo,Egypt,40.6,38.1,7.8,1027.4,0
2025-06-29,São Paulo,Brazil,28.0,74.2,1.2,1013.2,7.1
2025-06-29,Toronto,Canada,27.5,48.2,4.2,1028.0,0
