tweet_id,created_at,date,hour,weekday,username,platform,country,tweet_text_raw,text_clean,likes,retweets,sentiment_score,sentiment
597114901522595631,2023-04-13 23:04:27,2023-04-13,23,Thursday,stevenandrade,Twitter,Unknown,I'm so upset right now.,i m so upset right now,743.0,908.0,0.0,Neutral
940397558986424207,2023-01-02 16:59:42,2023-01-02,16,Monday,sweeneynichole,Twitter,Unknown,I love my life!,i love my life,420.0,271.0,0.5,Positive
540465644702381657,2023-01-09 04:42:43,2023-01-09,4,Monday,evan13,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,285.0,677.0,0.0,Neutral
431879483456142361,2023-03-04 14:45:22,2023-03-04,14,Saturday,wallacejennifer,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,935.0,151.0,-0.5,Negative
523053034587470490,2023-01-19 11:00:04,2023-01-19,11,Thursday,igomez,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,211.0,676.0,-0.5,Negative
944012229672537432,2023-03-26 18:45:54,2023-03-26,18,Sunday,evanskevin,Twitter,Unknown,I love my life!,i love my life,966.0,439.0,0.5,Positive
643185209935966398,2023-04-05 01:42:39,2023-04-05,1,Wednesday,jluna,Twitter,Unknown,I'm so upset right now.,i m so upset right now,256.0,256.0,0.0,Neutral
589769566700004337,2023-01-19 11:45:51,2023-01-19,11,Thursday,xbrock,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,47.0,52.0,-0.5,Negative
634500157584066129,2023-03-06 20:30:32,2023-03-06,20,Monday,eparker,Twitter,Unknown,I love my life!,i love my life,825.0,617.0,0.5,Positive
484470022591234923,2023-01-03 10:09:16,2023-01-03,10,Tuesday,fishermartha,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,392.0,507.0,-0.5,Negative
297417058714305126,2023-04-14 15:45:13,2023-04-14,15,Friday,hortondennis,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,855.0,600.0,0.0,Neutral
710993217167262940,2023-02-14 13:21:21,2023-02-14,13,Tuesday,lewismathew,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,420.0,470.0,0.0,Neutral
197169792249866745,2023-03-17 06:01:10,2023-03-17,6,Friday,rpetersen,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,664.0,970.0,0.0,Neutral
648530549569049725,2023-04-07 09:54:05,2023-04-07,9,Friday,francis69,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,13.0,744.0,-0.5,Negative
401666725459552483,2023-02-22 15:57:38,2023-02-22,15,Wednesday,annette01,Twitter,Unknown,I love my life!,i love my life,298.0,136.0,0.5,Positive
164529100956850927,2023-04-26 11:10:58,2023-04-26,11,Wednesday,michael25,Twitter,Unknown,This is the best day ever!,this is the best day ever,628.0,610.0,0.5,Positive
645225588744806046,2023-02-11 16:33:38,2023-02-11,16,Saturday,jennifer36,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,356.0,576.0,-0.5,Negative
865965894650020185,2023-04-04 06:04:28,2023-04-04,6,Tuesday,brian58,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,308.0,906.0,-0.5,Negative
289341747956637913,2023-04-24 23:05:02,2023-04-24,23,Monday,halejared,Twitter,Unknown,I love my life!,i love my life,583.0,364.0,0.5,Positive
188071974384350246,2023-01-14 20:32:23,2023-01-14,20,Saturday,boothstephen,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,665.0,764.0,-0.5,Negative
402887322474482152,2023-04-10 22:29:02,2023-04-10,22,Monday,sroach,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,23.0,449.0,0.0,Neutral
829558023087799813,2023-01-10 03:30:53,2023-01-10,3,Tuesday,millerevelyn,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,39.0,261.0,0.0,Neutral
622538584112480616,2023-02-14 16:09:54,2023-02-14,16,Tuesday,mhernandez,Twitter,Unknown,I love my life!,i love my life,839.0,713.0,0.5,Positive
954102272260898017,2023-03-23 02:06:18,2023-03-23,2,Thursday,whitneyharris,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,272.0,469.0,-0.5,Negative
104883201438304969,2023-04-09 02:22:20,2023-04-09,2,Sunday,fclay,Twitter,Unknown,I'm so upset right now.,i m so upset right now,862.0,262.0,0.0,Neutral
108193764685672856,2023-03-30 23:11:16,2023-03-30,23,Thursday,kristin09,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,837.0,875.0,-0.5,Negative
325127386915441790,2023-02-21 16:57:51,2023-02-21,16,Tuesday,elliskristy,Twitter,Unknown,I love my life!,i love my life,573.0,855.0,0.5,Positive
234304136098576254,2023-03-31 22:23:27,2023-03-31,22,Friday,joshua06,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,229.0,643.0,-0.5,Negative
424107476706088131,2023-02-24 10:24:10,2023-02-24,10,Friday,ebullock,Twitter,Unknown,I love my life!,i love my life,725.0,823.0,0.5,Positive
649628927754697057,2023-03-30 14:54:29,2023-03-30,14,Thursday,brian47,Twitter,Unknown,This is the best day ever!,this is the best day ever,316.0,243.0,0.5,Positive
420941609964495619,2023-01-21 04:10:54,2023-01-21,4,Saturday,virginiajohnson,Twitter,Unknown,I'm so upset right now.,i m so upset right now,774.0,353.0,0.0,Neutral
867936850796828962,2023-04-16 07:32:39,2023-04-16,7,Sunday,bryanjones,Twitter,Unknown,I'm so upset right now.,i m so upset right now,250.0,587.0,0.0,Neutral
635324963312825363,2023-02-19 18:43:58,2023-02-19,18,Sunday,espinozaemily,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,624.0,839.0,0.0,Neutral
561544329077196109,2023-01-01 23:32:33,2023-01-01,23,Sunday,powerspatricia,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,301.0,798.0,-0.5,Negative
584572431197595060,2023-01-07 10:25:00,2023-01-07,10,Saturday,robertjordan,Twitter,Unknown,This is the best day ever!,this is the best day ever,824.0,641.0,0.5,Positive
433812342440304676,2023-02-10 02:26:28,2023-02-10,2,Friday,donnayoung,Twitter,Unknown,This is the best day ever!,this is the best day ever,327.0,339.0,0.5,Positive
341213461548361361,2023-02-03 02:03:50,2023-02-03,2,Friday,michaelirwin,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,448.0,400.0,-0.5,Negative
185395635166253938,2023-02-23 08:47:15,2023-02-23,8,Thursday,christina24,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,508.0,875.0,-0.5,Negative
978653383853528582,2023-01-28 13:54:31,2023-01-28,13,Saturday,brownjoseph,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,849.0,61.0,0.0,Neutral
906706029755799403,2023-03-05 01:44:15,2023-03-05,1,Sunday,angela42,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,407.0,508.0,0.0,Neutral
454866038653439238,2023-01-13 23:52:20,2023-01-13,23,Friday,hamptonjenna,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,317.0,555.0,0.0,Neutral
892181229373356641,2023-03-23 14:41:58,2023-03-23,14,Thursday,pamelacarpenter,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,464.0,612.0,0.0,Neutral
890648314582361195,2023-02-13 03:39:33,2023-02-13,3,Monday,coryarnold,Twitter,Unknown,This is the best day ever!,this is the best day ever,221.0,693.0,0.5,Positive
102099316576635328,2023-02-12 15:33:34,2023-02-12,15,Sunday,dianesmith,Twitter,Unknown,This is the best day ever!,this is the best day ever,749.0,426.0,0.5,Positive
971487018868293791,2023-01-17 10:30:43,2023-01-17,10,Tuesday,holmesmichelle,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,184.0,632.0,-0.5,Negative
860847345557646821,2023-04-25 00:13:04,2023-04-25,0,Tuesday,christiangriffin,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,440.0,978.0,0.0,Neutral
112467055455565070,2023-03-26 00:32:35,2023-03-26,0,Sunday,knovak,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,761.0,511.0,0.0,Neutral
589360630658954294,2023-04-16 13:59:39,2023-04-16,13,Sunday,michelle51,Twitter,Unknown,I love my life!,i love my life,579.0,149.0,0.5,Positive
867835312278166258,2023-03-29 22:39:08,2023-03-29,22,Wednesday,zpowell,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,892.0,412.0,0.0,Neutral
374410706535285742,2023-04-06 08:14:12,2023-04-06,8,Thursday,carolferguson,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,341.0,909.0,-0.5,Negative
235741944065588734,2023-03-01 19:16:22,2023-03-01,19,Wednesday,flemingmariah,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,816.0,49.0,-0.5,Negative
742520610643570314,2023-01-23 12:01:41,2023-01-23,12,Monday,williamsjulie,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,160.0,91.0,0.0,Neutral
499149767755254260,2023-01-20 07:14:09,2023-01-20,7,Friday,dburke,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,982.0,812.0,0.0,Neutral
373091356465647978,2023-02-08 00:19:25,2023-02-08,0,Wednesday,agarcia,Twitter,Unknown,I'm so upset right now.,i m so upset right now,665.0,688.0,0.0,Neutral
535021688607360396,2023-04-02 07:57:21,2023-04-02,7,Sunday,mercadoamy,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,501.0,980.0,0.0,Neutral
325502861244407954,2023-03-31 14:35:48,2023-03-31,14,Friday,gibsonwilliam,Twitter,Unknown,I love my life!,i love my life,981.0,266.0,0.5,Positive
971881723351119886,2023-04-20 23:53:05,2023-04-20,23,Thursday,tnelson,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,367.0,414.0,-0.5,Negative
800336524921420888,2023-03-30 02:09:44,2023-03-30,2,Thursday,cmorrow,Twitter,Unknown,I'm so upset right now.,i m so upset right now,265.0,499.0,0.0,Neutral
561233455811868497,2023-03-21 11:19:39,2023-03-21,11,Tuesday,wongryan,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,24.0,352.0,-0.5,Negative
587079081377006667,2023-03-09 16:02:44,2023-03-09,16,Thursday,watsonshannon,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,80.0,2.0,0.0,Neutral
247513679780898639,2023-04-23 09:07:59,2023-04-23,9,Sunday,samanthaking,Twitter,Unknown,I love my life!,i love my life,696.0,292.0,0.5,Positive
230638499715365325,2023-03-23 04:48:44,2023-03-23,4,Thursday,johnsonheather,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,558.0,189.0,0.0,Neutral
104278677113008329,2023-03-10 05:00:06,2023-03-10,5,Friday,anthony54,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,103.0,346.0,0.0,Neutral
829669440004728078,2023-01-19 01:34:14,2023-01-19,1,Thursday,gblack,Twitter,Unknown,This is the best day ever!,this is the best day ever,107.0,754.0,0.5,Positive
822190004940324071,2023-03-21 14:57:21,2023-03-21,14,Tuesday,denisebaker,Twitter,Unknown,I'm so upset right now.,i m so upset right now,427.0,893.0,0.0,Neutral
190486724280763010,2023-02-24 20:28:00,2023-02-24,20,Friday,dianawalker,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,83.0,475.0,-0.5,Negative
288924837913976345,2023-03-04 01:10:22,2023-03-04,1,Saturday,chambersmichelle,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,699.0,643.0,0.0,Neutral
352714354283961298,2023-03-26 03:32:27,2023-03-26,3,Sunday,katherine47,Twitter,Unknown,I love my life!,i love my life,130.0,778.0,0.5,Positive
770872882130682475,2023-03-16 13:02:44,2023-03-16,13,Thursday,tiffany07,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,421.0,378.0,0.0,Neutral
695846187994499721,2023-02-26 22:32:16,2023-02-26,22,Sunday,christineorozco,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,988.0,875.0,0.0,Neutral
100778367528201001,2023-02-02 21:17:51,2023-02-02,21,Thursday,lwhitney,Twitter,Unknown,I love my life!,i love my life,927.0,204.0,0.5,Positive
804606119074566797,2023-01-22 10:58:19,2023-01-22,10,Sunday,lmurray,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,655.0,481.0,-0.5,Negative
263718438562872833,2023-02-07 20:02:47,2023-02-07,20,Tuesday,snyderedward,Twitter,Unknown,I'm so upset right now.,i m so upset right now,513.0,325.0,0.0,Neutral
896715108284846135,2023-03-12 19:52:08,2023-03-12,19,Sunday,johnsonbilly,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,217.0,967.0,0.0,Neutral
846111465838929222,2023-02-01 08:02:00,2023-02-01,8,Wednesday,turnerelizabeth,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,399.0,606.0,-0.5,Negative
946006976269599417,2023-02-24 01:25:54,2023-02-24,1,Friday,nicolethornton,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,121.0,626.0,0.0,Neutral
595745146767040551,2023-02-20 23:25:28,2023-02-20,23,Monday,cartercharles,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,81.0,109.0,-0.5,Negative
412977016299986359,2023-04-07 12:33:01,2023-04-07,12,Friday,victoria88,Twitter,Unknown,I'm so upset right now.,i m so upset right now,146.0,19.0,0.0,Neutral
670002100822893078,2023-01-24 21:53:57,2023-01-24,21,Tuesday,xbrown,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,679.0,796.0,-0.5,Negative
209427353197726178,2023-04-23 07:56:06,2023-04-23,7,Sunday,garciathomas,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,878.0,131.0,0.0,Neutral
502182317846187282,2023-01-30 12:09:51,2023-01-30,12,Monday,ofuentes,Twitter,Unknown,This is the best day ever!,this is the best day ever,962.0,4.0,0.5,Positive
405987177791912777,2023-01-19 12:11:53,2023-01-19,12,Thursday,ryan87,Twitter,Unknown,I'm so upset right now.,i m so upset right now,512.0,885.0,0.0,Neutral
847453140739591532,2023-03-30 09:56:01,2023-03-30,9,Thursday,kristen97,Twitter,Unknown,I'm so upset right now.,i m so upset right now,346.0,553.0,0.0,Neutral
840186659265556094,2023-02-05 22:20:23,2023-02-05,22,Sunday,travisstone,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,916.0,834.0,0.0,Neutral
762109056393736724,2023-04-16 06:12:59,2023-04-16,6,Sunday,swansonbecky,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,603.0,964.0,-0.5,Negative
935518872493141350,2023-03-28 12:29:13,2023-03-28,12,Tuesday,lucerojennifer,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,638.0,936.0,0.0,Neutral
157288775259711493,2023-03-18 21:30:34,2023-03-18,21,Saturday,umoran,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,140.0,582.0,-0.5,Negative
289704890880911681,2023-02-21 10:32:25,2023-02-21,10,Tuesday,jfields,Twitter,Unknown,This is the best day ever!,this is the best day ever,619.0,435.0,0.5,Positive
303396889619802139,2023-04-04 01:33:19,2023-04-04,1,Tuesday,cannonbrittany,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,422.0,963.0,-0.5,Negative
933922370943620924,2023-04-22 15:50:47,2023-04-22,15,Saturday,tpugh,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,157.0,429.0,-0.5,Negative
842478012193833722,2023-02-13 17:26:24,2023-02-13,17,Monday,andrewmiller,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,365.0,358.0,0.0,Neutral
132493925783720739,2023-03-16 05:32:28,2023-03-16,5,Thursday,katherine00,Twitter,Unknown,I'm so upset right now.,i m so upset right now,548.0,358.0,0.0,Neutral
749888886510050252,2023-01-07 09:48:23,2023-01-07,9,Saturday,mhenry,Twitter,Unknown,This is the best day ever!,this is the best day ever,786.0,471.0,0.5,Positive
577670607012334792,2023-02-25 12:08:57,2023-02-25,12,Saturday,gibsonmichael,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,405.0,810.0,0.0,Neutral
168248628398218522,2023-01-10 20:03:01,2023-01-10,20,Tuesday,sbell,Twitter,Unknown,This is the best day ever!,this is the best day ever,509.0,711.0,0.5,Positive
728582147135909983,2023-02-19 22:27:01,2023-02-19,22,Sunday,reillytanner,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,61.0,467.0,-0.5,Negative
462020101644116552,2023-01-09 11:53:58,2023-01-09,11,Monday,jonathancarter,Twitter,Unknown,I'm so upset right now.,i m so upset right now,4.0,294.0,0.0,Neutral
914741095053339533,2023-04-20 07:57:53,2023-04-20,7,Thursday,lindsay14,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,279.0,836.0,0.0,Neutral
129273686087916917,2023-01-29 04:21:52,2023-01-29,4,Sunday,ndorsey,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,481.0,540.0,0.0,Neutral
854548628318299167,2023-02-12 14:42:33,2023-02-12,14,Sunday,johnsonallen,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,490.0,585.0,0.0,Neutral
286304842485531986,2023-03-19 15:54:56,2023-03-19,15,Sunday,nlee,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,588.0,845.0,0.0,Neutral
665338279491959688,2023-04-12 05:23:01,2023-04-12,5,Wednesday,amyleonard,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,737.0,800.0,-0.5,Negative
817612449910609391,2023-04-12 19:31:45,2023-04-12,19,Wednesday,rallen,Twitter,Unknown,I love my life!,i love my life,538.0,330.0,0.5,Positive
478074098387731505,2023-01-24 19:14:37,2023-01-24,19,Tuesday,adam71,Twitter,Unknown,I love my life!,i love my life,327.0,228.0,0.5,Positive
473710635762978623,2023-03-10 06:07:06,2023-03-10,6,Friday,cholmes,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,130.0,273.0,0.0,Neutral
569789795663953573,2023-03-05 11:31:46,2023-03-05,11,Sunday,mooretheresa,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,278.0,831.0,-0.5,Negative
786377126065788283,2023-02-18 19:45:24,2023-02-18,19,Saturday,tiffany76,Twitter,Unknown,I'm so upset right now.,i m so upset right now,694.0,987.0,0.0,Neutral
981738892582673233,2023-01-14 15:29:57,2023-01-14,15,Saturday,fbrown,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,884.0,643.0,0.0,Neutral
374900617182862794,2023-01-31 20:35:38,2023-01-31,20,Tuesday,derek74,Twitter,Unknown,This is the best day ever!,this is the best day ever,198.0,130.0,0.5,Positive
173371230409626534,2023-03-08 16:07:12,2023-03-08,16,Wednesday,brian97,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,516.0,162.0,0.0,Neutral
369213000579635239,2023-04-26 04:44:45,2023-04-26,4,Wednesday,cbond,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,483.0,162.0,-0.5,Negative
493003888109579139,2023-04-15 09:19:49,2023-04-15,9,Saturday,gross,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,123.0,365.0,0.0,Neutral
921246086519059275,2023-02-27 17:59:24,2023-02-27,17,Monday,keith96,Twitter,Unknown,I'm so upset right now.,i m so upset right now,33.0,777.0,0.0,Neutral
661302400980671227,2023-02-03 06:10:02,2023-02-03,6,Friday,payneheather,Twitter,Unknown,I'm so upset right now.,i m so upset right now,173.0,982.0,0.0,Neutral
341519302495939942,2023-01-19 22:40:48,2023-01-19,22,Thursday,prestonchristopher,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,388.0,182.0,0.0,Neutral
389107149301015436,2023-04-01 04:59:59,2023-04-01,4,Saturday,nmurphy,Twitter,Unknown,I'm so upset right now.,i m so upset right now,80.0,263.0,0.0,Neutral
160464951077403697,2023-01-31 00:08:55,2023-01-31,0,Tuesday,justinmcdonald,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,869.0,986.0,-0.5,Negative
467115074820034203,2023-02-11 18:34:23,2023-02-11,18,Saturday,matthewswhitney,Twitter,Unknown,I'm so upset right now.,i m so upset right now,830.0,114.0,0.0,Neutral
752480873637484936,2023-03-07 16:34:49,2023-03-07,16,Tuesday,jenniferkeller,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,360.0,959.0,-0.5,Negative
546777502581828233,2023-03-19 00:28:34,2023-03-19,0,Sunday,mitchellrodney,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,505.0,902.0,0.0,Neutral
241488076372345849,2023-01-09 04:46:44,2023-01-09,4,Monday,ericapalmer,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,652.0,750.0,-0.5,Negative
242289945708296390,2023-01-16 01:24:39,2023-01-16,1,Monday,timothyrose,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,757.0,147.0,0.0,Neutral
586642222619249122,2023-01-28 13:38:05,2023-01-28,13,Saturday,marisa46,Twitter,Unknown,This is the best day ever!,this is the best day ever,690.0,32.0,0.5,Positive
835285742498517241,2023-02-06 14:46:38,2023-02-06,14,Monday,anthonyglass,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,464.0,630.0,0.0,Neutral
872305240735398568,2023-04-16 05:27:44,2023-04-16,5,Sunday,tcarlson,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,770.0,150.0,0.0,Neutral
834405555322719016,2023-04-23 06:05:38,2023-04-23,6,Sunday,victoriakennedy,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,198.0,107.0,-0.5,Negative
337248811979196432,2023-01-20 01:49:38,2023-01-20,1,Friday,johnvasquez,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,890.0,299.0,-0.5,Negative
804388428081451844,2023-03-24 22:30:12,2023-03-24,22,Friday,lmercer,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,140.0,476.0,-0.5,Negative
884573039114871812,2023-01-19 18:38:20,2023-01-19,18,Thursday,hramirez,Twitter,Unknown,I'm so upset right now.,i m so upset right now,503.0,984.0,0.0,Neutral
133157943524320710,2023-04-08 06:40:01,2023-04-08,6,Saturday,wellsstephen,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,392.0,357.0,0.0,Neutral
908897123924818479,2023-02-15 13:37:35,2023-02-15,13,Wednesday,amckinney,Twitter,Unknown,This is the best day ever!,this is the best day ever,379.0,422.0,0.5,Positive
843899965839994607,2023-01-31 12:19:04,2023-01-31,12,Tuesday,alicia89,Twitter,Unknown,I love my life!,i love my life,920.0,88.0,0.5,Positive
457142600928128984,2023-03-25 15:50:49,2023-03-25,15,Saturday,nicolejimenez,Twitter,Unknown,This is the best day ever!,this is the best day ever,399.0,436.0,0.5,Positive
759045854527892526,2023-02-16 23:02:15,2023-02-16,23,Thursday,xadkins,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,640.0,649.0,0.0,Neutral
232464488635375040,2023-01-12 10:08:15,2023-01-12,10,Thursday,dbranch,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,440.0,5.0,0.0,Neutral
953245467993912593,2023-04-07 13:41:32,2023-04-07,13,Friday,tracy39,Twitter,Unknown,I'm so upset right now.,i m so upset right now,253.0,266.0,0.0,Neutral
233136508070266257,2023-02-28 04:36:24,2023-02-28,4,Tuesday,smithashley,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,32.0,133.0,-0.5,Negative
311955157582361639,2023-02-12 18:55:54,2023-02-12,18,Sunday,vstark,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,891.0,854.0,-0.5,Negative
771350938071812499,2023-03-05 19:01:21,2023-03-05,19,Sunday,mmorris,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,15.0,345.0,0.0,Neutral
142689285461439261,2023-01-21 18:03:41,2023-01-21,18,Saturday,jennifer28,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,250.0,149.0,-0.5,Negative
569957302498241102,2023-04-02 18:57:27,2023-04-02,18,Sunday,yking,Twitter,Unknown,This is the best day ever!,this is the best day ever,244.0,81.0,0.5,Positive
372326482005119284,2023-01-04 02:35:22,2023-01-04,2,Wednesday,tracymurray,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,433.0,582.0,0.0,Neutral
886047620415212570,2023-01-01 21:25:52,2023-01-01,21,Sunday,kristine17,Twitter,Unknown,I'm so upset right now.,i m so upset right now,227.0,11.0,0.0,Neutral
231367280559424137,2023-01-13 09:09:46,2023-01-13,9,Friday,ooneal,Twitter,Unknown,This is the best day ever!,this is the best day ever,86.0,301.0,0.5,Positive
715180048127979975,2023-01-29 11:04:23,2023-01-29,11,Sunday,dcochran,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,250.0,517.0,0.0,Neutral
293027413540822709,2023-02-01 08:19:05,2023-02-01,8,Wednesday,drobinson,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,790.0,727.0,-0.5,Negative
353998691335741408,2023-03-20 05:05:40,2023-03-20,5,Monday,marymorris,Twitter,Unknown,I love my life!,i love my life,522.0,775.0,0.5,Positive
988228692647136801,2023-02-13 23:46:57,2023-02-13,23,Monday,williamssherri,Twitter,Unknown,I'm so upset right now.,i m so upset right now,516.0,975.0,0.0,Neutral
429382279345014854,2023-02-16 17:33:01,2023-02-16,17,Thursday,thomasmckee,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,279.0,41.0,0.0,Neutral
767544400756902943,2023-01-06 15:22:54,2023-01-06,15,Friday,timothywalsh,Twitter,Unknown,I'm so upset right now.,i m so upset right now,884.0,167.0,0.0,Neutral
353549212323519685,2023-04-13 07:03:15,2023-04-13,7,Thursday,vjennings,Twitter,Unknown,I love my life!,i love my life,127.0,200.0,0.5,Positive
243365792559846473,2023-04-12 18:49:15,2023-04-12,18,Wednesday,umahoney,Twitter,Unknown,I'm so upset right now.,i m so upset right now,927.0,210.0,0.0,Neutral
982676124038359627,2023-01-11 12:02:29,2023-01-11,12,Wednesday,juanmichael,Twitter,Unknown,I'm so upset right now.,i m so upset right now,886.0,579.0,0.0,Neutral
537525680217540742,2023-01-16 06:26:59,2023-01-16,6,Monday,sheri14,Twitter,Unknown,I'm so upset right now.,i m so upset right now,113.0,402.0,0.0,Neutral
971297637699702879,2023-01-21 09:49:02,2023-01-21,9,Saturday,mariathomas,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,775.0,18.0,0.0,Neutral
770882469189479909,2023-04-07 15:09:48,2023-04-07,15,Friday,jasonmiller,Twitter,Unknown,This is the best day ever!,this is the best day ever,382.0,39.0,0.5,Positive
883409223712100581,2023-04-26 21:15:56,2023-04-26,21,Wednesday,wsmith,Twitter,Unknown,I'm so upset right now.,i m so upset right now,649.0,537.0,0.0,Neutral
354384998128287522,2023-02-02 23:14:44,2023-02-02,23,Thursday,ernest66,Twitter,Unknown,I'm so upset right now.,i m so upset right now,310.0,482.0,0.0,Neutral
982476864689359517,2023-04-26 08:52:36,2023-04-26,8,Wednesday,boltonalexander,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,985.0,171.0,-0.5,Negative
795419532012231491,2023-04-09 15:56:39,2023-04-09,15,Sunday,amber12,Twitter,Unknown,I'm so upset right now.,i m so upset right now,31.0,534.0,0.0,Neutral
